"DB010","DB020","DB030","DB040","DB062","DB090"
"2009","EE",7,"EE00","NA","194.6425"
"2009","EE",49,"EE00","NA","318.6951"
"2009","EE",78,"EE00","NA","214.0365"
"2009","EE",93,"EE00","NA","85.86103"
"2009","EE",104,"EE00","NA","178.106"
"2009","EE",173,"EE00","NA","88.86654"
"2009","EE",201,"EE00","NA","259.6929"
"2009","EE",214,"EE00","NA","46.41158"
"2009","EE",230,"EE00","NA","573.7676"
"2009","EE",238,"EE00","NA","96.5584"
"2009","EE",260,"EE00","NA","174.8444"
"2009","EE",264,"EE00","NA","17.72268"
"2009","EE",268,"EE00","NA","255.4854"
"2009","EE",300,"EE00","NA","191.5696"
"2009","EE",336,"EE00","NA","114.2273"
"2009","EE",338,"EE00","NA","217.5075"
"2009","EE",401,"EE00","NA","118.0787"
"2009","EE",407,"EE00","NA","326.8351"
"2009","EE",455,"EE00","NA","46.57256"
"2009","EE",461,"EE00","NA","205.1533"
"2009","EE",467,"EE00","NA","75.47553"
"2009","EE",473,"EE00","NA","488.5375"
"2009","EE",476,"EE00","NA","316.9522"
"2009","EE",490,"EE00","NA","395.4061"
"2009","EE",505,"EE00","NA","91.64993"
"2009","EE",519,"EE00","NA","123.6291"
"2009","EE",532,"EE00","NA","185.912"
"2009","EE",541,"EE00","NA","41.82622"
"2009","EE",571,"EE00","NA","81.56738"
"2009","EE",599,"EE00","NA","111.8618"
"2009","EE",623,"EE00","NA","82.61599"
"2009","EE",664,"EE00","NA","52.99969"
"2009","EE",670,"EE00","NA","174.6372"
"2009","EE",677,"EE00","NA","791.6207"
"2009","EE",679,"EE00","NA","49.76522"
"2009","EE",704,"EE00","NA","191.8523"
"2009","EE",708,"EE00","NA","80.12761"
"2009","EE",710,"EE00","NA","161.2801"
"2009","EE",712,"EE00","NA","47.76366"
"2009","EE",716,"EE00","NA","559.0146"
"2009","EE",724,"EE00","NA","133.5203"
"2009","EE",728,"EE00","NA","206.1435"
"2009","EE",738,"EE00","NA","52.62306"
"2009","EE",770,"EE00","NA","179.9596"
"2009","EE",819,"EE00","NA","365.8447"
"2009","EE",854,"EE00","NA","237.5098"
"2009","EE",863,"EE00","NA","171.1333"
"2009","EE",878,"EE00","NA","152.3619"
"2009","EE",887,"EE00","NA","177.32"
"2009","EE",945,"EE00","NA","216.139"
"2009","EE",947,"EE00","NA","578.8926"
"2009","EE",1003,"EE00","NA","331.8397"
"2009","EE",1054,"EE00","NA","146.5971"
"2009","EE",1060,"EE00","NA","88.99755"
"2009","EE",1068,"EE00","NA","76.02708"
"2009","EE",1081,"EE00","NA","148.9524"
"2009","EE",1119,"EE00","NA","264.4542"
"2009","EE",1130,"EE00","NA","155.3113"
"2009","EE",1162,"EE00","NA","128.9542"
"2009","EE",1166,"EE00","NA","1239.663"
"2009","EE",1200,"EE00","NA","243.1806"
"2009","EE",1223,"EE00","NA","169.3718"
"2009","EE",1225,"EE00","NA","354.1758"
"2009","EE",1230,"EE00","NA","232.3595"
"2009","EE",1243,"EE00","NA","182.2434"
"2009","EE",1276,"EE00","NA","48.53054"
"2009","EE",1308,"EE00","NA","346.5241"
"2009","EE",1309,"EE00","NA","200.896"
"2009","EE",1327,"EE00","NA","512.5772"
"2009","EE",1347,"EE00","NA","242.7331"
"2009","EE",1357,"EE00","NA","246.5917"
"2009","EE",1359,"EE00","NA","288.4285"
"2009","EE",1365,"EE00","NA","177.3501"
"2009","EE",1393,"EE00","NA","42.9818"
"2009","EE",1403,"EE00","NA","42.25303"
"2009","EE",1405,"EE00","NA","321.9123"
"2009","EE",1426,"EE00","NA","280.3154"
"2009","EE",1433,"EE00","NA","57.69738"
"2009","EE",1479,"EE00","NA","54.7966"
"2009","EE",1500,"EE00","NA","135.3365"
"2009","EE",1541,"EE00","NA","99.37583"
"2009","EE",1545,"EE00","NA","200.1319"
"2009","EE",1580,"EE00","NA","58.72358"
"2009","EE",1607,"EE00","NA","213.047"
"2009","EE",1665,"EE00","NA","261.4441"
"2009","EE",1668,"EE00","NA","45.12442"
"2009","EE",1692,"EE00","NA","150.762"
"2009","EE",1694,"EE00","NA","144.2574"
"2009","EE",1707,"EE00","NA","231.2754"
"2009","EE",1711,"EE00","NA","332.7683"
"2009","EE",1720,"EE00","NA","181.117"
"2009","EE",1721,"EE00","NA","55.79583"
"2009","EE",1770,"EE00","NA","116.9413"
"2009","EE",1792,"EE00","NA","344.9819"
"2009","EE",1794,"EE00","NA","118.2678"
"2009","EE",1798,"EE00","NA","81.9737"
"2009","EE",1825,"EE00","NA","62.89447"
"2009","EE",1900,"EE00","NA","151.8099"
"2009","EE",1925,"EE00","NA","86.98785"
"2009","EE",1934,"EE00","NA","381.047"
"2009","EE",2002,"EE00","NA","187.5148"
"2009","EE",2020,"EE00","NA","68.02131"
"2009","EE",2037,"EE00","NA","332.7683"
"2009","EE",2078,"EE00","NA","193.2374"
"2009","EE",2090,"EE00","NA","63.45782"
"2009","EE",2106,"EE00","NA","130.8488"
"2009","EE",2119,"EE00","NA","311.6266"
"2009","EE",2161,"EE00","NA","956.4321"
"2009","EE",2190,"EE00","NA","174.7582"
"2009","EE",2202,"EE00","NA","144.399"
"2009","EE",2230,"EE00","NA","110.9685"
"2009","EE",2324,"EE00","NA","134.2986"
"2009","EE",2382,"EE00","NA","258.3007"
"2009","EE",2393,"EE00","NA","56.85388"
"2009","EE",2394,"EE00","NA","213.3571"
"2009","EE",2423,"EE00","NA","50.98314"
"2009","EE",2497,"EE00","NA","125.5106"
"2009","EE",2500,"EE00","NA","87.20809"
"2009","EE",2505,"EE00","NA","395.2325"
"2009","EE",2517,"EE00","NA","139.5068"
"2009","EE",2523,"EE00","NA","75.69684"
"2009","EE",2536,"EE00","NA","182.4964"
"2009","EE",2543,"EE00","NA","259.6929"
"2009","EE",2551,"EE00","NA","146.6121"
"2009","EE",2556,"EE00","NA","167.8174"
"2009","EE",2561,"EE00","NA","327.6812"
"2009","EE",2567,"EE00","NA","591.039"
"2009","EE",2596,"EE00","NA","109.2734"
"2009","EE",2621,"EE00","NA","137.5961"
"2009","EE",2652,"EE00","NA","321.3152"
"2009","EE",2658,"EE00","NA","219.6837"
"2009","EE",2660,"EE00","NA","61.79345"
"2009","EE",2669,"EE00","NA","264.4542"
"2009","EE",2689,"EE00","NA","573.7676"
"2009","EE",2712,"EE00","NA","72.75893"
"2009","EE",2723,"EE00","NA","72.87388"
"2009","EE",2725,"EE00","NA","512.5772"
"2009","EE",2776,"EE00","NA","134.1873"
"2009","EE",2792,"EE00","NA","98.08795"
"2009","EE",2836,"EE00","NA","47.38512"
"2009","EE",2895,"EE00","NA","101.1145"
"2009","EE",2906,"EE00","NA","690.8545"
"2009","EE",2964,"EE00","NA","314.104"
"2009","EE",3025,"EE00","NA","277.8495"
"2009","EE",3038,"EE00","NA","264.4942"
"2009","EE",3102,"EE00","NA","115.5984"
"2009","EE",3112,"EE00","NA","154.3754"
"2009","EE",3179,"EE00","NA","138.265"
"2009","EE",3209,"EE00","NA","185.8943"
"2009","EE",3222,"EE00","NA","316.5276"
"2009","EE",3236,"EE00","NA","164.2771"
"2009","EE",3308,"EE00","NA","202.5383"
"2009","EE",3364,"EE00","NA","166.8834"
"2009","EE",3378,"EE00","NA","218.7375"
"2009","EE",3396,"EE00","NA","54.93806"
"2009","EE",3436,"EE00","NA","504.7388"
"2009","EE",3441,"EE00","NA","177.4312"
"2009","EE",3452,"EE00","NA","102.5699"
"2009","EE",3468,"EE00","NA","112.6387"
"2009","EE",3508,"EE00","NA","216.139"
"2009","EE",3517,"EE00","NA","283.4873"
"2009","EE",3520,"EE00","NA","787.1251"
"2009","EE",3542,"EE00","NA","207.0723"
"2009","EE",3567,"EE00","NA","318.3187"
"2009","EE",3589,"EE00","NA","67.34837"
"2009","EE",3623,"EE00","NA","167.8174"
"2009","EE",3699,"EE00","NA","149.1554"
"2009","EE",3700,"EE00","NA","84.60044"
"2009","EE",3742,"EE00","NA","31.10071"
"2009","EE",3756,"EE00","NA","48.66603"
"2009","EE",3770,"EE00","NA","473.425"
"2009","EE",3773,"EE00","NA","35.60264"
"2009","EE",3805,"EE00","NA","174.3324"
"2009","EE",3829,"EE00","NA","224.4735"
"2009","EE",3863,"EE00","NA","769.3841"
"2009","EE",3901,"EE00","NA","230.9431"
"2009","EE",3956,"EE00","NA","117.5649"
"2009","EE",4011,"EE00","NA","38.47002"
"2009","EE",4013,"EE00","NA","125.7499"
"2009","EE",4017,"EE00","NA","243.2149"
"2009","EE",4038,"EE00","NA","664.2976"
"2009","EE",4064,"EE00","NA","581.7038"
"2009","EE",4099,"EE00","NA","125.413"
"2009","EE",4106,"EE00","NA","202.3924"
"2009","EE",4116,"EE00","NA","70.06603"
"2009","EE",4126,"EE00","NA","111.9831"
"2009","EE",4127,"EE00","NA","787.1251"
"2009","EE",4155,"EE00","NA","160.9413"
"2009","EE",4164,"EE00","NA","105.4008"
"2009","EE",4165,"EE00","NA","93.6402"
"2009","EE",4178,"EE00","NA","53.86903"
"2009","EE",4230,"EE00","NA","109.4002"
"2009","EE",4281,"EE00","NA","194.043"
"2009","EE",4291,"EE00","NA","129.1079"
"2009","EE",4373,"EE00","NA","178.2864"
"2009","EE",4391,"EE00","NA","134.7115"
"2009","EE",4454,"EE00","NA","484.8025"
"2009","EE",4567,"EE00","NA","74.20671"
"2009","EE",4585,"EE00","NA","115.7683"
"2009","EE",4605,"EE00","NA","198.6829"
"2009","EE",4609,"EE00","NA","251.1542"
"2009","EE",4624,"EE00","NA","480.2346"
"2009","EE",4630,"EE00","NA","203.7018"
"2009","EE",4653,"EE00","NA","129.7931"
"2009","EE",4680,"EE00","NA","84.86535"
"2009","EE",4709,"EE00","NA","149.9616"
"2009","EE",4731,"EE00","NA","64.26878"
"2009","EE",4744,"EE00","NA","66.4881"
"2009","EE",4749,"EE00","NA","63.42516"
"2009","EE",4799,"EE00","NA","201.4711"
"2009","EE",4805,"EE00","NA","67.52792"
