"DB010","DB020","DB030","DB040","DB062","DB090"
"2004","EE",6,"EE00","NA","29.73514"
"2004","EE",46,"EE00","NA","349.548"
"2004","EE",75,"EE00","NA","334.8144"
"2004","EE",89,"EE00","NA","119.292"
"2004","EE",100,"EE00","NA","340.891"
"2004","EE",165,"EE00","NA","121.8425"
"2004","EE",192,"EE00","NA","154.1734"
"2004","EE",204,"EE00","NA","110.3032"
"2004","EE",220,"EE00","NA","170.1056"
"2004","EE",228,"EE00","NA","113.0438"
"2004","EE",248,"EE00","NA","57.83936"
"2004","EE",286,"EE00","NA","225.3257"
"2004","EE",323,"EE00","NA","132.4526"
"2004","EE",383,"EE00","NA","178.3837"
"2004","EE",388,"EE00","NA","120.7254"
"2004","EE",434,"EE00","NA","184.0245"
"2004","EE",440,"EE00","NA","248.5773"
"2004","EE",446,"EE00","NA","170.2223"
"2004","EE",452,"EE00","NA","321.1667"
"2004","EE",454,"EE00","NA","153.4042"
"2004","EE",482,"EE00","NA","313.366"
"2004","EE",495,"EE00","NA","608.6808"
"2004","EE",508,"EE00","NA","465.9564"
"2004","EE",516,"EE00","NA","306.9653"
"2004","EE",545,"EE00","NA","104.0065"
"2004","EE",572,"EE00","NA","153.5895"
"2004","EE",634,"EE00","NA","40.5162"
"2004","EE",639,"EE00","NA","158.1076"
"2004","EE",646,"EE00","NA","172.3318"
"2004","EE",672,"EE00","NA","158.1609"
"2004","EE",676,"EE00","NA","151.5385"
"2004","EE",678,"EE00","NA","307.8177"
"2004","EE",683,"EE00","NA","326.5809"
"2004","EE",691,"EE00","NA","204.5518"
"2004","EE",695,"EE00","NA","152.841"
"2004","EE",705,"EE00","NA","112.7884"
"2004","EE",735,"EE00","NA","119.8395"
"2004","EE",783,"EE00","NA","155.9885"
"2004","EE",816,"EE00","NA","347.2469"
"2004","EE",823,"EE00","NA","115.7809"
"2004","EE",839,"EE00","NA","148.6015"
"2004","EE",846,"EE00","NA","258.8698"
"2004","EE",902,"EE00","NA","119.3852"
"2004","EE",958,"EE00","NA","241.8537"
"2004","EE",1011,"EE00","NA","112.9432"
"2004","EE",1019,"EE00","NA","313.366"
"2004","EE",1032,"EE00","NA","61.56744"
"2004","EE",1068,"EE00","NA","449.2333"
"2004","EE",1109,"EE00","NA","80.86127"
"2004","EE",1145,"EE00","NA","151.1926"
"2004","EE",1166,"EE00","NA","246.5802"
"2004","EE",1169,"EE00","NA","113.7481"
"2004","EE",1174,"EE00","NA","372.8933"
"2004","EE",1185,"EE00","NA","205.8796"
"2004","EE",1218,"EE00","NA","123.2511"
"2004","EE",1249,"EE00","NA","158.8434"
"2004","EE",1250,"EE00","NA","118.7478"
"2004","EE",1267,"EE00","NA","186.7529"
"2004","EE",1285,"EE00","NA","177.5004"
"2004","EE",1295,"EE00","NA","115.5328"
"2004","EE",1296,"EE00","NA","80.51394"
"2004","EE",1297,"EE00","NA","143.8384"
"2004","EE",1303,"EE00","NA","164.5171"
"2004","EE",1328,"EE00","NA","224.5763"
"2004","EE",1340,"EE00","NA","238.4412"
"2004","EE",1341,"EE00","NA","186.7529"
"2004","EE",1361,"EE00","NA","61.11037"
"2004","EE",1368,"EE00","NA","349.548"
"2004","EE",1412,"EE00","NA","221.5274"
"2004","EE",1470,"EE00","NA","453.363"
"2004","EE",1474,"EE00","NA","228.3117"
"2004","EE",1509,"EE00","NA","243.6677"
"2004","EE",1533,"EE00","NA","122.2732"
"2004","EE",1589,"EE00","NA","434.7644"
"2004","EE",1592,"EE00","NA","330.3146"
"2004","EE",1616,"EE00","NA","455.6994"
"2004","EE",1632,"EE00","NA","60.20498"
"2004","EE",1642,"EE00","NA","116.6898"
"2004","EE",1643,"EE00","NA","80.84614"
"2004","EE",1688,"EE00","NA","153.705"
"2004","EE",1711,"EE00","NA","349.5499"
"2004","EE",1715,"EE00","NA","166.9925"
"2004","EE",1742,"EE00","NA","318.4343"
"2004","EE",1814,"EE00","NA","243.09"
"2004","EE",1845,"EE00","NA","248.2738"
"2004","EE",1945,"EE00","NA","123.8313"
"2004","EE",1983,"EE00","NA","164.5171"
"2004","EE",1993,"EE00","NA","174.9532"
"2004","EE",2011,"EE00","NA","189.9678"
"2004","EE",2022,"EE00","NA","237.504"
"2004","EE",2061,"EE00","NA","204.7645"
"2004","EE",2091,"EE00","NA","112.6838"
"2004","EE",2101,"EE00","NA","225.2527"
"2004","EE",2129,"EE00","NA","451.0704"
"2004","EE",2217,"EE00","NA","121.4027"
"2004","EE",2283,"EE00","NA","224.333"
"2004","EE",2285,"EE00","NA","82.87652"
"2004","EE",2314,"EE00","NA","255.9306"
"2004","EE",2404,"EE00","NA","313.7126"
"2004","EE",2409,"EE00","NA","151.5324"
"2004","EE",2421,"EE00","NA","242.4024"
"2004","EE",2429,"EE00","NA","313.7126"
"2004","EE",2442,"EE00","NA","476.3213"
"2004","EE",2451,"EE00","NA","321.1667"
"2004","EE",2476,"EE00","NA","62.17859"
"2004","EE",2502,"EE00","NA","345.1142"
"2004","EE",2531,"EE00","NA","118.5685"
"2004","EE",2536,"EE00","NA","166.2323"
"2004","EE",2547,"EE00","NA","432.3489"
"2004","EE",2568,"EE00","NA","491.8432"
"2004","EE",2587,"EE00","NA","120.8491"
"2004","EE",2597,"EE00","NA","164.9879"
"2004","EE",2602,"EE00","NA","183.9898"
"2004","EE",2650,"EE00","NA","121.4027"
"2004","EE",2708,"EE00","NA","83.51753"
"2004","EE",2774,"EE00","NA","125.4868"
"2004","EE",2830,"EE00","NA","455.3448"
"2004","EE",2890,"EE00","NA","151.0098"
"2004","EE",2959,"EE00","NA","40.6032"
"2004","EE",3033,"EE00","NA","61.93781"
"2004","EE",3064,"EE00","NA","76.69473"
"2004","EE",3078,"EE00","NA","349.5499"
"2004","EE",3087,"EE00","NA","57.94046"
"2004","EE",3156,"EE00","NA","244.022"
"2004","EE",3213,"EE00","NA","160.9916"
"2004","EE",3224,"EE00","NA","121.8425"
"2004","EE",3240,"EE00","NA","203.9203"
"2004","EE",3277,"EE00","NA","125.3721"
"2004","EE",3285,"EE00","NA","330.5928"
"2004","EE",3295,"EE00","NA","186.2605"
"2004","EE",3313,"EE00","NA","60.37543"
"2004","EE",3350,"EE00","NA","56.41735"
"2004","EE",3355,"EE00","NA","251.1248"
"2004","EE",3358,"EE00","NA","174.7988"
"2004","EE",3382,"EE00","NA","608.6808"
"2004","EE",3402,"EE00","NA","122.418"
"2004","EE",3425,"EE00","NA","81.20318"
"2004","EE",3571,"EE00","NA","326.987"
"2004","EE",3585,"EE00","NA","116.3624"
"2004","EE",3599,"EE00","NA","184.6623"
"2004","EE",3634,"EE00","NA","164.5171"
"2004","EE",3653,"EE00","NA","116.5322"
"2004","EE",3684,"EE00","NA","99.0365"
"2004","EE",3724,"EE00","NA","224.5763"
"2004","EE",3778,"EE00","NA","115.1286"
"2004","EE",3830,"EE00","NA","225.2765"
"2004","EE",3832,"EE00","NA","252.6602"
"2004","EE",3880,"EE00","NA","46.91895"
"2004","EE",3914,"EE00","NA","124.2196"
"2004","EE",3922,"EE00","NA","438.607"
"2004","EE",3936,"EE00","NA","124.0189"
"2004","EE",3937,"EE00","NA","258.8698"
"2004","EE",3969,"EE00","NA","227.8831"
"2004","EE",3987,"EE00","NA","321.799"
"2004","EE",4035,"EE00","NA","326.9321"
"2004","EE",4084,"EE00","NA","173.4365"
"2004","EE",4096,"EE00","NA","220.2227"
"2004","EE",4172,"EE00","NA","203.1892"
"2004","EE",4193,"EE00","NA","251.4358"
"2004","EE",4255,"EE00","NA","313.366"
"2004","EE",4395,"EE00","NA","119.6989"
"2004","EE",4401,"EE00","NA","241.8695"
"2004","EE",4415,"EE00","NA","112.7273"
"2004","EE",4422,"EE00","NA","40.28298"
"2004","EE",4439,"EE00","NA","123.5423"
"2004","EE",4469,"EE00","NA","116.3014"
"2004","EE",4496,"EE00","NA","331.2677"
"2004","EE",4514,"EE00","NA","227.8772"
"2004","EE",4529,"EE00","NA","204.5344"
"2004","EE",4531,"EE00","NA","476.6996"
"2004","EE",4578,"EE00","NA","211.9914"
"2004","EE",4586,"EE00","NA","122.8368"
"2004","EE",4638,"EE00","NA","124.0189"
"2004","EE",4651,"EE00","NA","454.7657"
"2004","EE",4698,"EE00","NA","77.38797"
"2004","EE",4802,"EE00","NA","113.0438"
"2004","EE",4823,"EE00","NA","476.4969"
"2004","EE",4834,"EE00","NA","374.3727"
"2004","EE",4848,"EE00","NA","374.3727"
"2004","EE",4865,"EE00","NA","476.4969"
"2004","EE",4870,"EE00","NA","334.8144"
"2004","EE",4881,"EE00","NA","349.548"
"2004","EE",4893,"EE00","NA","81.32252"
"2004","EE",4923,"EE00","NA","175.2801"
"2004","EE",4928,"EE00","NA","204.7645"
"2004","EE",4948,"EE00","NA","229.0521"
"2004","EE",5045,"EE00","NA","177.4957"
"2004","EE",5055,"EE00","NA","119.6213"
"2004","EE",5059,"EE00","NA","153.3158"
"2004","EE",5179,"EE00","NA","116.1738"
"2004","EE",5186,"EE00","NA","50.15507"
"2004","EE",5208,"EE00","NA","153.5895"
"2004","EE",5220,"EE00","NA","190.4379"
"2004","EE",5230,"EE00","NA","120.0593"
"2004","EE",5244,"EE00","NA","438.607"
"2004","EE",5248,"EE00","NA","168.2603"
"2004","EE",5297,"EE00","NA","119.3723"
"2004","EE",5356,"EE00","NA","253.1603"
"2004","EE",5401,"EE00","NA","241.4686"
"2004","EE",5417,"EE00","NA","236.6333"
"2004","EE",5508,"EE00","NA","239.8091"
"2004","EE",5513,"EE00","NA","314.7905"
"2004","EE",5536,"EE00","NA","360.7947"
"2004","EE",5586,"EE00","NA","120.9"
"2004","EE",5600,"EE00","NA","238.1014"
"2004","EE",5606,"EE00","NA","121.8425"
"2004","EE",5662,"EE00","NA","455.6116"
"2004","EE",5688,"EE00","NA","226.3842"
"2004","EE",5744,"EE00","NA","119.7874"
"2004","EE",5760,"EE00","NA","159.1402"
"2004","EE",5775,"EE00","NA","59.41565"
"2004","EE",5817,"EE00","NA","326.9321"
"2004","EE",5829,"EE00","NA","151.9412"
"2004","EE",5845,"EE00","NA","59.38677"
"2004","EE",5958,"EE00","NA","227.2702"
"2004","EE",5997,"EE00","NA","228.3163"
